Node0 Layer,Node0 X location,Node0 Y location,Node1 Layer,Node1 X location,Node1 Y location,Current
Metal1,490.4750,246.9600,Metal1,490.9500,246.9600,2.902e-06
Metal1,490.5100,654.6400,Metal1,490.7400,654.6400,2.987e-06
Metal1,490.5300,568.4000,Metal1,490.9500,568.4000,1.114e-08
Metal1,490.5950,372.4000,Metal1,490.9500,372.4000,1.809e-06
Metal1,490.6100,50.9600,Metal1,490.8400,50.9600,5.575e-07
Metal1,490.6100,176.4000,Metal1,490.9500,176.4000,2.242e-10
Metal1,490.6150,678.1600,Metal1,490.9500,678.1600,6.363e-11
Metal1,490.6300,850.6400,Metal1,490.9500,850.3250,3.556e-10
Metal1,490.6400,474.3200,Metal1,490.8700,474.3200,2.136e-06
Metal1,490.6450,27.4400,Metal1,490.8750,27.4400,1.239e-06
Metal1,490.6450,215.6000,Metal1,490.8750,215.6000,6.699e-07
Metal1,490.6450,662.4800,Metal1,490.8750,662.4800,1.192e-07
Metal1,490.6450,787.9200,Metal1,490.8750,787.9200,8.131e-09
Metal1,490.6550,294.0000,Metal1,490.9500,294.0000,1.612e-07
Metal1,490.6550,301.8400,Metal1,490.9500,301.6700,1.433e-09
Metal1,490.6550,317.5200,Metal1,490.9500,317.3500,3.502e-10
Metal1,490.6550,442.9600,Metal1,490.9500,442.7900,8.346e-08
Metal1,490.6550,882.0000,Metal1,490.9500,881.8300,2.059e-08
Metal1,490.6550,960.4000,Metal1,490.9500,960.4000,1.886e-06
Metal1,490.6900,66.6400,Metal1,490.9500,66.2800,7.402e-11
Metal1,490.6900,717.3600,Metal1,490.9500,717.3600,5.602e-06
Metal1,490.7400,654.6400,Metal1,490.9500,654.6400,2.987e-06
Metal1,490.7500,458.6400,Metal1,490.9500,458.2625,2.454e-09
Metal1,490.7500,529.2000,Metal1,490.9500,528.8225,2.350e-09
Metal1,490.7500,874.1600,Metal1,490.9500,873.7825,2.897e-09
Metal1,490.8100,74.4800,Metal1,490.9500,73.9350,3.229e-11
Metal1,490.8100,121.5200,Metal1,490.9500,121.5200,1.560e-07
Metal1,490.8100,278.3200,Metal1,490.9500,277.9325,9.886e-08
Metal1,490.8100,388.0800,Metal1,490.9500,388.0800,3.637e-08
Metal1,490.8400,50.9600,Metal1,490.9500,50.9600,5.575e-07
Metal1,490.8700,474.3200,Metal1,490.9500,474.3200,2.136e-06
Metal1,490.8750,27.4400,Metal1,490.9500,27.4400,1.239e-06
Metal1,490.8750,215.6000,Metal1,490.9500,215.6000,6.699e-07
Metal1,490.8750,662.4800,Metal1,490.9500,662.4800,1.192e-07
Metal1,490.8750,787.9200,Metal1,490.9500,787.9200,8.131e-09
Metal1,490.9250,913.3600,Metal1,490.9500,912.9450,5.114e-08
Metal1,490.9500,27.4400,Metal1,491.2900,27.4400,1.239e-06
Metal1,490.9500,35.2800,Metal1,491.2900,35.2800,1.921e-06
Metal1,490.9500,43.1200,Metal1,491.1700,43.9650,1.366e-09
Metal1,490.9500,50.9600,Metal1,491.2900,50.9600,5.575e-07
Metal1,490.9500,58.8000,Metal1,491.2900,58.8000,1.228e-07
Metal1,490.9500,66.2800,Metal1,491.0500,67.4850,7.403e-11
Metal1,490.9500,73.9350,Metal1,491.0400,75.3250,3.229e-11
Metal1,490.9500,82.3200,Metal1,491.2900,82.3200,4.485e-07
Metal1,490.9500,90.1600,Metal1,491.2900,90.1600,5.991e-09
Metal1,490.9500,98.0000,Metal1,491.2900,98.0000,6.876e-09
Metal1,490.9500,105.8400,Metal1,491.2900,105.8400,6.255e-08
Metal1,490.9500,113.6800,Metal1,491.2900,113.6800,3.174e-09
Metal1,490.9500,121.5200,Metal1,491.2900,121.5200,3.462e-06
Metal1,490.9500,129.3600,Metal1,491.2900,129.3600,1.154e-09
Metal1,490.9500,137.2000,Metal1,491.2900,137.2000,3.639e-07
Metal1,490.9500,145.0400,Metal1,491.0550,145.8850,8.690e-10
Metal1,490.9500,152.8800,Metal1,491.2900,152.8800,1.098e-06
Metal1,490.9500,160.7200,Metal1,491.2900,160.7200,2.467e-09
Metal1,490.9500,168.5600,Metal1,491.2900,168.5600,2.643e-07
Metal1,490.9500,176.4000,Metal1,491.2900,176.4000,2.147e-10
Metal1,490.9500,184.2400,Metal1,491.0900,185.0850,3.337e-09
Metal1,490.9500,192.0800,Metal1,491.2900,192.0800,3.574e-07
Metal1,490.9500,199.9200,Metal1,491.2900,199.9200,4.085e-07
Metal1,490.9500,207.7600,Metal1,491.2900,207.7600,1.803e-06
Metal1,490.9500,215.6000,Metal1,491.2900,215.6000,6.699e-07
Metal1,490.9500,223.4400,Metal1,491.2900,223.4400,8.103e-08
Metal1,490.9500,231.2800,Metal1,491.2900,231.2800,5.219e-06
Metal1,490.9500,239.1200,Metal1,491.2900,239.1200,5.858e-09
Metal1,490.9500,246.9600,Metal1,491.2900,246.9600,2.902e-06
Metal1,490.9500,254.8000,Metal1,491.1500,255.6450,2.384e-10
Metal1,490.9500,262.6400,Metal1,491.2900,262.6400,5.686e-07
Metal1,490.9500,270.4800,Metal1,491.2900,270.4800,9.487e-10
Metal1,490.9500,277.9325,Metal1,491.1500,279.1650,8.976e-11
Metal1,490.9500,286.1600,Metal1,491.2900,286.1600,7.151e-10
Metal1,490.9500,294.0000,Metal1,491.2900,294.0000,1.612e-07
Metal1,490.9500,301.6700,Metal1,490.9950,302.6850,1.433e-09
Metal1,490.9500,309.6800,Metal1,491.2900,309.6800,1.625e-08
Metal1,490.9500,317.3500,Metal1,490.9950,318.3650,3.503e-10
Metal1,490.9500,325.3600,Metal1,491.2900,325.3600,2.518e-08
Metal1,490.9500,333.2000,Metal1,491.2900,333.2000,1.932e-09
Metal1,490.9500,341.0400,Metal1,491.2900,341.0400,1.818e-08
Metal1,490.9500,348.8800,Metal1,491.2900,348.8800,1.763e-08
Metal1,490.9500,356.7200,Metal1,491.2900,356.7200,2.920e-09
Metal1,490.9500,364.5600,Metal1,491.2900,364.5600,9.591e-07
Metal1,490.9500,372.4000,Metal1,491.2900,372.4000,1.809e-06
Metal1,490.9500,380.2400,Metal1,491.2900,380.2400,2.076e-06
Metal1,490.9500,388.0800,Metal1,491.2900,388.0800,8.073e-07
Metal1,490.9500,395.9200,Metal1,491.2900,395.9200,1.114e-06
Metal1,490.9500,403.7600,Metal1,491.0600,404.6050,3.936e-07
Metal1,490.9500,411.6000,Metal1,491.2900,411.6000,6.244e-08
Metal1,490.9500,419.4400,Metal1,491.2900,419.4400,6.183e-08
Metal1,490.9500,427.2800,Metal1,491.2900,427.2800,6.120e-09
Metal1,490.9500,435.1200,Metal1,491.2900,435.1200,4.165e-06
Metal1,490.9500,442.7900,Metal1,490.9950,443.8050,8.346e-08
Metal1,490.9500,450.8000,Metal1,491.2900,450.8000,5.036e-06
Metal1,490.9500,458.2625,Metal1,491.0900,459.4850,2.454e-09
Metal1,490.9500,466.4800,Metal1,491.0850,467.3250,4.853e-11
Metal1,490.9500,474.3200,Metal1,491.2900,474.3200,2.136e-06
Metal1,490.9500,482.1600,Metal1,491.2900,482.1600,2.358e-09
Metal1,490.9500,490.0000,Metal1,491.2900,490.0000,2.311e-08
Metal1,490.9500,497.8400,Metal1,491.2900,497.8400,1.225e-05
Metal1,490.9500,505.6800,Metal1,491.2900,505.6800,1.059e-06
Metal1,490.9500,513.5200,Metal1,491.2900,513.5200,1.241e-07
Metal1,490.9500,521.3600,Metal1,491.2900,521.3600,5.271e-06
Metal1,490.9500,528.8225,Metal1,491.0900,530.0450,2.350e-09
Metal1,490.9500,537.0400,Metal1,491.2900,537.0400,1.501e-09
Metal1,490.9500,544.8800,Metal1,491.2900,544.8800,4.881e-08
Metal1,490.9500,552.7200,Metal1,490.9850,553.5650,2.678e-08
Metal1,490.9500,560.5600,Metal1,491.2900,560.5600,1.906e-06
Metal1,490.9500,568.4000,Metal1,491.2900,568.4000,1.115e-08
Metal1,490.9500,576.2400,Metal1,491.2900,576.2400,2.932e-06
Metal1,490.9500,584.0800,Metal1,491.2900,584.0800,3.315e-06
Metal1,490.9500,591.9200,Metal1,491.2900,591.9200,5.885e-09
Metal1,490.9500,599.7600,Metal1,490.9850,600.6050,9.618e-11
Metal1,490.9500,607.6000,Metal1,491.2900,607.6000,4.380e-08
Metal1,490.9500,615.4400,Metal1,491.2900,615.4400,1.126e-08
Metal1,490.9500,623.2800,Metal1,491.2900,623.2800,5.465e-07
Metal1,490.9500,631.1200,Metal1,491.2900,631.1200,7.943e-06
Metal1,490.9500,638.9600,Metal1,491.2900,638.9600,3.695e-07
Metal1,490.9500,646.8000,Metal1,490.9850,647.6450,1.079e-09
Metal1,490.9500,654.6400,Metal1,491.2900,654.6400,2.987e-06
Metal1,490.9500,662.4800,Metal1,491.2900,662.4800,1.296e-06
Metal1,490.9500,670.3200,Metal1,491.2900,670.3200,2.743e-06
Metal1,490.9500,678.1600,Metal1,491.2900,678.1600,5.351e-11
Metal1,490.9500,686.0000,Metal1,491.2050,686.8450,1.701e-09
Metal1,490.9500,693.8400,Metal1,491.2050,694.6850,1.517e-09
Metal1,490.9500,701.6800,Metal1,491.2900,701.6800,3.529e-08
Metal1,490.9500,709.5200,Metal1,491.2900,709.5200,4.336e-06
Metal1,490.9500,717.3600,Metal1,491.2900,717.3600,5.602e-06
Metal1,490.9500,725.2000,Metal1,491.2900,725.2000,5.410e-07
Metal1,490.9500,733.0400,Metal1,491.2900,733.0400,1.006e-09
Metal1,490.9500,740.8800,Metal1,491.2900,740.8800,6.029e-08
Metal1,490.9500,748.7200,Metal1,491.2900,748.7200,1.786e-09
Metal1,490.9500,756.5600,Metal1,491.2900,756.5600,2.012e-07
Metal1,490.9500,764.4000,Metal1,491.2900,764.4000,7.202e-09
Metal1,490.9500,772.2400,Metal1,491.2900,772.2400,1.197e-06
Metal1,490.9500,780.0800,Metal1,491.2900,780.0800,9.074e-09
Metal1,490.9500,787.9200,Metal1,491.2900,787.9200,8.141e-09
Metal1,490.9500,795.7600,Metal1,491.2900,795.7600,7.151e-07
Metal1,490.9500,803.6000,Metal1,491.2900,803.6000,1.599e-06
Metal1,490.9500,811.4400,Metal1,491.2900,811.4400,9.490e-07
Metal1,490.9500,819.2800,Metal1,491.2900,819.2800,2.594e-10
Metal1,490.9500,827.1200,Metal1,491.2900,827.1200,9.890e-10
Metal1,490.9500,834.9600,Metal1,491.2900,834.9600,3.159e-10
Metal1,490.9500,842.8000,Metal1,491.2900,842.8000,1.090e-06
Metal1,490.9500,850.3250,Metal1,490.9700,851.4850,3.555e-10
Metal1,490.9500,858.4800,Metal1,491.2900,858.4800,3.500e-08
Metal1,490.9500,866.3200,Metal1,491.2900,866.3200,3.806e-08
Metal1,490.9500,873.7825,Metal1,491.0900,875.0050,2.897e-09
Metal1,490.9500,881.8300,Metal1,490.9950,882.8450,2.059e-08
Metal1,490.9500,889.8400,Metal1,491.2900,889.8400,9.932e-09
Metal1,490.9500,897.6800,Metal1,491.2900,897.6800,9.290e-10
Metal1,490.9500,905.5200,Metal1,491.2900,905.5200,2.274e-06
Metal1,490.9500,912.9450,Metal1,491.1550,914.2050,6.542e-10
Metal1,490.9500,921.2000,Metal1,491.2900,921.2000,8.807e-11
Metal1,490.9500,929.0400,Metal1,491.2900,929.0400,5.910e-09
Metal1,490.9500,936.8800,Metal1,491.2900,936.8800,1.664e-10
Metal1,490.9500,944.7200,Metal1,491.2900,944.7200,1.094e-09
Metal1,490.9500,952.5600,Metal1,491.2900,952.5600,1.308e-07
Metal1,490.9500,960.4000,Metal1,491.2900,960.4000,1.886e-06
Metal1,490.9500,968.2400,Metal1,491.2900,968.2400,4.647e-10
Metal1,490.9700,851.4850,Metal1,491.2900,850.6400,3.454e-10
Metal1,490.9850,553.5650,Metal1,491.2150,553.5650,1.171e-07
Metal1,490.9850,600.6050,Metal1,491.2150,600.6050,4.690e-08
Metal1,490.9850,647.6450,Metal1,491.2150,647.6450,1.629e-07
Metal1,490.9950,302.6850,Metal1,491.2900,301.8400,1.423e-09
Metal1,490.9950,318.3650,Metal1,491.2900,317.5200,3.603e-10
Metal1,490.9950,443.8050,Metal1,491.2900,442.9600,8.345e-08
Metal1,490.9950,882.8450,Metal1,491.2900,882.0000,2.058e-08
Metal1,491.0400,75.3250,Metal1,491.2900,74.4800,2.182e-11
Metal1,491.0500,67.4850,Metal1,491.2900,66.6400,6.403e-11
Metal1,491.0550,145.8850,Metal1,491.2900,144.7350,8.339e-07
Metal1,491.0600,404.6050,Metal1,491.2900,403.4550,5.865e-10
Metal1,491.0850,467.3250,Metal1,491.2900,466.0650,1.345e-08
Metal1,491.0900,185.0850,Metal1,491.2900,183.8525,9.996e-08
Metal1,491.0900,459.4850,Metal1,491.2900,458.6400,2.444e-09
Metal1,491.0900,530.0450,Metal1,491.2900,529.2000,2.340e-09
Metal1,491.0900,875.0050,Metal1,491.2900,874.1600,2.887e-09
Metal1,491.1500,255.6450,Metal1,491.2900,254.4975,2.384e-10
Metal1,491.1500,279.1650,Metal1,491.2900,278.3200,8.976e-11
Metal1,491.1550,914.2050,Metal1,491.2900,913.3600,6.542e-10
Metal1,491.1700,43.9650,Metal1,491.2900,42.5750,8.003e-07
Metal1,491.2050,686.8450,Metal1,491.2900,685.4350,1.701e-09
Metal1,491.2050,694.6850,Metal1,491.2900,693.2750,1.517e-09
Metal1,491.2150,553.5650,Metal1,491.2900,552.7200,1.171e-07
Metal1,491.2150,600.6050,Metal1,491.2900,599.7600,4.690e-08
Metal1,491.2150,647.6450,Metal1,491.2900,646.8000,1.629e-07
Metal1,491.2900,27.4400,Metal1,491.9300,27.4400,1.239e-06
Metal1,491.2900,35.2800,Metal1,493.4450,35.2800,1.181e-08
Metal1,491.2900,42.5750,Metal1,491.4000,43.1200,8.003e-07
Metal1,491.2900,50.9600,Metal1,491.9300,50.9600,5.575e-07
Metal1,491.2900,58.8000,Metal1,494.8300,58.8000,1.694e-10
Metal1,491.2900,66.6400,Metal1,493.4450,66.6400,6.403e-11
Metal1,491.2900,74.4800,Metal1,492.8500,74.4800,2.652e-10
Metal1,491.2900,82.3200,Metal1,493.4450,82.3200,4.485e-07
Metal1,491.2900,90.1600,Metal1,492.9300,90.1600,5.981e-09
Metal1,491.2900,98.0000,Metal1,491.4850,98.0000,6.876e-09
Metal1,491.2900,105.8400,Metal1,493.4450,105.8400,8.935e-08
Metal1,491.2900,113.6800,Metal1,492.5350,113.6800,3.164e-09
Metal1,491.2900,121.5200,Metal1,495.5800,121.5200,3.462e-06
Metal1,491.2900,129.3600,Metal1,491.9250,129.3600,1.154e-09
Metal1,491.2900,137.2000,Metal1,491.4050,137.2000,3.639e-07
Metal1,491.2900,144.7350,Metal1,491.3950,145.0400,8.339e-07
Metal1,491.2900,152.8800,Metal1,493.0800,152.8800,1.098e-06
Metal1,491.2900,160.7200,Metal1,491.4900,160.7200,2.467e-09
Metal1,491.2900,168.5600,Metal1,492.0250,168.5600,2.643e-07
Metal1,491.2900,176.4000,Metal1,492.3650,176.4000,2.049e-10
Metal1,491.2900,183.8525,Metal1,491.4300,184.2400,9.996e-08
Metal1,491.2900,192.0800,Metal1,492.4300,192.0800,3.574e-07
Metal1,491.2900,199.9200,Metal1,492.8850,199.9200,1.034e-10
Metal1,491.2900,207.7600,Metal1,493.4450,207.7600,1.109e-08
Metal1,491.2900,215.6000,Metal1,491.4000,215.6000,6.699e-07
Metal1,491.2900,223.4400,Metal1,491.4850,223.4400,8.103e-08
Metal1,491.2900,231.2800,Metal1,491.7650,231.2800,5.219e-06
Metal1,491.2900,239.1200,Metal1,491.8100,239.1200,5.858e-09
Metal1,491.2900,246.9600,Metal1,492.8850,246.9600,2.902e-06
Metal1,491.2900,254.4975,Metal1,491.4900,254.8000,3.725e-07
Metal1,491.2900,262.6400,Metal1,492.3250,262.6400,5.686e-07
Metal1,491.2900,270.4800,Metal1,492.3250,270.4800,9.487e-10
Metal1,491.2900,278.3200,Metal1,495.1100,278.3200,1.798e-13
Metal1,491.2900,286.1600,Metal1,493.4450,286.1600,7.152e-10
Metal1,491.2900,294.0000,Metal1,492.4300,294.0000,1.612e-07
Metal1,491.2900,301.8400,Metal1,492.7500,301.8400,1.413e-09
Metal1,491.2900,309.6800,Metal1,492.3350,309.6800,1.624e-08
Metal1,491.2900,317.5200,Metal1,492.5350,317.5200,3.704e-10
Metal1,491.2900,325.3600,Metal1,491.9750,325.3600,2.518e-08
Metal1,491.2900,333.2000,Metal1,492.8950,333.2000,1.942e-09
Metal1,491.2900,341.0400,Metal1,491.6450,341.0400,1.818e-08
Metal1,491.2900,348.8800,Metal1,491.9600,348.8800,1.763e-08
Metal1,491.2900,356.7200,Metal1,491.7600,356.7200,2.920e-09
Metal1,491.2900,364.5600,Metal1,491.9250,364.5600,9.591e-07
Metal1,491.2900,372.4000,Metal1,493.0450,372.4000,1.809e-06
Metal1,491.2900,380.2400,Metal1,491.9750,380.2400,2.076e-06
Metal1,491.2900,388.0800,Metal1,496.6600,388.0800,8.073e-07
Metal1,491.2900,395.9200,Metal1,491.9250,395.9200,1.114e-06
Metal1,491.2900,403.4550,Metal1,491.4000,403.7600,5.865e-10
Metal1,491.2900,411.6000,Metal1,492.8700,411.6000,6.243e-08
Metal1,491.2900,419.4400,Metal1,492.5350,419.4400,6.182e-08
Metal1,491.2900,427.2800,Metal1,491.9300,427.2800,6.120e-09
Metal1,491.2900,435.1200,Metal1,492.4300,435.1200,4.165e-06
Metal1,491.2900,442.9600,Metal1,492.1450,442.9600,8.345e-08
Metal1,491.2900,450.8000,Metal1,493.0850,450.8000,5.035e-06
Metal1,491.2900,458.6400,Metal1,492.4900,458.6400,2.444e-09
Metal1,491.2900,466.0650,Metal1,491.3150,466.4800,1.345e-08
Metal1,491.2900,474.3200,Metal1,492.4600,474.3200,2.136e-06
Metal1,491.2900,482.1600,Metal1,492.3250,482.1600,2.358e-09
Metal1,491.2900,490.0000,Metal1,492.5350,490.0000,2.310e-08
Metal1,491.2900,497.8400,Metal1,491.9750,497.8400,1.225e-05
Metal1,491.2900,505.6800,Metal1,491.4850,505.6800,1.059e-06
Metal1,491.2900,513.5200,Metal1,491.9750,513.5200,1.241e-07
Metal1,491.2900,521.3600,Metal1,493.3250,521.3600,5.271e-06
Metal1,491.2900,529.2000,Metal1,492.4900,529.2000,2.340e-09
Metal1,491.2900,537.0400,Metal1,491.9750,537.0400,1.501e-09
Metal1,491.2900,544.8800,Metal1,493.3000,544.8800,4.880e-08
Metal1,491.2900,552.7200,Metal1,493.0950,552.7200,1.170e-07
Metal1,491.2900,560.5600,Metal1,492.4300,560.5600,1.906e-06
Metal1,491.2900,568.4000,Metal1,491.9300,568.4000,1.115e-08
Metal1,491.2900,576.2400,Metal1,491.9750,576.2400,2.932e-06
Metal1,491.2900,584.0800,Metal1,493.4450,584.0800,2.038e-08
Metal1,491.2900,591.9200,Metal1,492.3100,591.9200,5.885e-09
Metal1,491.2900,599.7600,Metal1,491.9750,599.7600,4.690e-08
Metal1,491.2900,607.6000,Metal1,492.8950,607.6000,9.573e-09
Metal1,491.2900,615.4400,Metal1,493.0950,615.4400,1.125e-08
Metal1,491.2900,623.2800,Metal1,491.7500,623.2800,5.465e-07
Metal1,491.2900,631.1200,Metal1,492.4300,631.1200,7.943e-06
Metal1,491.2900,638.9600,Metal1,493.7350,638.9600,3.695e-07
Metal1,491.2900,646.8000,Metal1,493.0500,646.8000,1.629e-07
Metal1,491.2900,654.6400,Metal1,493.0850,654.6400,1.137e-07
Metal1,491.2900,662.4800,Metal1,492.8850,662.4800,7.555e-08
Metal1,491.2900,670.3200,Metal1,491.6200,670.3200,2.743e-06
Metal1,491.2900,678.1600,Metal1,492.6000,678.1600,5.359e-11
Metal1,491.2900,685.4350,Metal1,491.4350,686.0000,3.268e-06
Metal1,491.2900,693.2750,Metal1,491.4350,693.8400,1.566e-06
Metal1,491.2900,701.6800,Metal1,492.8450,701.6800,3.529e-08
Metal1,491.2900,709.5200,Metal1,492.3300,709.5200,4.336e-06
Metal1,491.2900,717.3600,Metal1,493.4450,717.3600,3.445e-08
Metal1,491.2900,725.2000,Metal1,491.7650,725.2000,5.410e-07
Metal1,491.2900,733.0400,Metal1,492.3250,733.0400,1.006e-09
Metal1,491.2900,740.8800,Metal1,491.9250,740.8800,6.029e-08
Metal1,491.2900,748.7200,Metal1,492.5850,748.7200,1.777e-09
Metal1,491.2900,756.5600,Metal1,492.4250,756.5600,2.012e-07
Metal1,491.2900,764.4000,Metal1,492.0650,764.4000,7.202e-09
Metal1,491.2900,772.2400,Metal1,492.8900,772.2400,1.197e-06
Metal1,491.2900,780.0800,Metal1,493.0850,780.0800,5.104e-08
Metal1,491.2900,787.9200,Metal1,492.8850,787.9200,1.185e-09
Metal1,491.2900,795.7600,Metal1,493.4450,795.7600,7.151e-07
Metal1,491.2900,803.6000,Metal1,491.9750,803.6000,1.599e-06
Metal1,491.2900,811.4400,Metal1,491.3700,811.4400,9.490e-07
Metal1,491.2900,819.2800,Metal1,491.7650,819.2800,2.594e-10
Metal1,491.2900,827.1200,Metal1,492.1050,827.1200,9.890e-10
Metal1,491.2900,834.9600,Metal1,492.6550,834.9600,3.160e-10
Metal1,491.2900,842.8000,Metal1,491.9250,842.8000,1.090e-06
Metal1,491.2900,850.6400,Metal1,492.3250,850.6400,3.454e-10
Metal1,491.2900,858.4800,Metal1,491.9750,858.4800,3.500e-08
Metal1,491.2900,866.3200,Metal1,491.9750,866.3200,3.806e-08
Metal1,491.2900,874.1600,Metal1,491.9300,874.1600,2.887e-09
Metal1,491.2900,882.0000,Metal1,492.1800,882.0000,2.058e-08
Metal1,491.2900,889.8400,Metal1,493.4450,889.8400,9.932e-09
Metal1,491.2900,897.6800,Metal1,491.6450,897.6800,9.290e-10
Metal1,491.2900,905.5200,Metal1,491.7150,905.5200,2.274e-06
Metal1,491.2900,913.3600,Metal1,492.9500,913.3600,6.441e-10
Metal1,491.2900,921.2000,Metal1,492.1050,921.2000,8.800e-11
Metal1,491.2900,929.0400,Metal1,493.4450,929.0400,3.631e-11
Metal1,491.2900,936.8800,Metal1,493.4450,936.8800,1.664e-10
Metal1,491.2900,944.7200,Metal1,493.4450,944.7200,1.094e-09
Metal1,491.2900,952.5600,Metal1,492.4300,952.5600,1.308e-07
Metal1,491.2900,960.4000,Metal1,492.4250,960.4000,1.886e-06
Metal1,491.2900,968.2400,Metal1,492.2050,968.2400,4.648e-10
Metal1,491.3150,466.4800,Metal1,494.4600,466.4800,1.688e-10
Metal1,491.3700,811.4400,Metal1,491.6000,811.4400,1.274e-08
Metal1,491.3950,145.0400,Metal1,493.4450,145.0400,5.389e-09
Metal1,491.4000,43.1200,Metal1,493.4450,43.1200,8.003e-07
Metal1,491.4000,215.6000,Metal1,491.6300,215.6000,4.702e-08
Metal1,491.4000,403.7600,Metal1,493.0500,403.7600,1.781e-08
Metal1,491.4050,137.2000,Metal1,491.7450,137.2000,1.363e-08
Metal1,491.4300,184.2400,Metal1,492.4250,184.2400,9.996e-08
Metal1,491.4350,686.0000,Metal1,493.0500,686.0000,3.268e-06
Metal1,491.4350,693.8400,Metal1,493.4450,693.8400,1.566e-06
Metal1,491.4850,98.0000,Metal1,491.7150,98.0000,3.056e-07
Metal1,491.4850,223.4400,Metal1,491.7150,223.4400,3.601e-06
Metal1,491.4850,505.6800,Metal1,491.8250,505.6800,1.265e-08
Metal1,491.4900,160.7200,Metal1,491.8300,160.7200,3.000e-07
Metal1,491.4900,254.8000,Metal1,493.4450,254.8000,2.523e-09
Metal1,491.6000,811.4400,Metal1,492.4050,811.4400,1.274e-08
Metal1,491.6200,670.3200,Metal1,491.9600,670.3200,1.370e-07
Metal1,491.6300,215.6000,Metal1,493.4400,215.6000,7.110e-11
Metal1,491.6450,341.0400,Metal1,491.8750,341.0400,4.038e-07
Metal1,491.6450,897.6800,Metal1,491.8750,897.6800,1.078e-07
Metal1,491.7150,98.0000,Metal1,495.1300,98.0000,3.056e-07
Metal1,491.7150,223.4400,Metal1,493.8850,223.4400,3.601e-06
Metal1,491.7150,905.5200,Metal1,491.9450,905.5200,6.397e-06
Metal1,491.7450,137.2000,Metal1,492.3250,137.2000,8.077e-09
Metal1,491.7500,623.2800,Metal1,492.0900,623.2800,2.719e-09
Metal1,491.7600,356.7200,Metal1,491.9900,356.7200,3.152e-07
Metal1,491.7650,231.2800,Metal1,491.9950,231.2800,3.844e-07
Metal1,491.7650,725.2000,Metal1,491.9950,725.2000,4.499e-08
Metal1,491.7650,819.2800,Metal1,491.9950,819.2800,7.759e-08
Metal1,491.8100,239.1200,Metal1,492.1500,239.1200,1.609e-06
Metal1,491.8250,505.6800,Metal1,492.9900,505.6800,1.265e-08
Metal1,491.8300,160.7200,Metal1,492.9900,160.7200,3.000e-07
Metal1,491.8750,341.0400,Metal1,493.3900,341.0400,1.700e-09
Metal1,491.8750,897.6800,Metal1,493.4450,897.6800,9.080e-10
Metal1,491.9250,129.3600,Metal1,492.1550,129.3600,5.162e-11
Metal1,491.9250,364.5600,Metal1,492.1550,364.5600,5.469e-08
Metal1,491.9250,395.9200,Metal1,492.1550,395.9200,1.456e-07
Metal1,491.9250,740.8800,Metal1,492.1550,740.8800,2.669e-07
Metal1,491.9250,842.8000,Metal1,492.1550,842.8000,6.983e-09
Metal1,491.9300,27.4400,Metal1,492.1600,27.4400,7.702e-08
Metal1,491.9300,50.9600,Metal1,492.1600,50.9600,3.928e-08
Metal1,491.9300,427.2800,Metal1,492.1600,427.2800,4.903e-10
Metal1,491.9300,568.4000,Metal1,492.2700,568.4000,7.229e-10
Metal1,491.9300,874.1600,Metal1,492.1600,874.1600,3.127e-08
Metal1,491.9450,905.5200,Metal1,492.4850,905.5200,6.397e-06
Metal1,491.9600,348.8800,Metal1,492.1900,348.8800,6.504e-09
Metal1,491.9600,670.3200,Metal1,493.0450,670.3200,1.370e-07
Metal1,491.9750,325.3600,Metal1,492.2050,325.3600,9.479e-09
Metal1,491.9750,380.2400,Metal1,492.2050,380.2400,5.585e-08
Metal1,491.9750,497.8400,Metal1,492.2050,497.8400,7.965e-06
Metal1,491.9750,513.5200,Metal1,492.2050,513.5200,1.814e-08
Metal1,491.9750,537.0400,Metal1,492.2050,537.0400,7.526e-09
Metal1,491.9750,576.2400,Metal1,492.2050,576.2400,1.769e-06
Metal1,491.9750,599.7600,Metal1,492.2050,599.7600,3.145e-07
Metal1,491.9750,803.6000,Metal1,492.2050,803.6000,5.614e-08
Metal1,491.9750,858.4800,Metal1,492.2050,858.4800,9.574e-08
Metal1,491.9750,866.3200,Metal1,492.2050,866.3200,1.298e-08
Metal1,491.9900,356.7200,Metal1,493.1800,356.7200,3.152e-07
Metal1,491.9950,231.2800,Metal1,493.4450,231.2800,1.497e-07
Metal1,491.9950,725.2000,Metal1,493.4450,725.2000,8.728e-08
Metal1,491.9950,819.2800,Metal1,493.4450,819.2800,7.759e-08
Metal1,492.0250,168.5600,Metal1,492.2550,168.5600,1.860e-08
Metal1,492.0650,764.4000,Metal1,492.2950,764.4000,9.417e-10
Metal1,492.0900,623.2800,Metal1,493.7350,623.2800,2.719e-09
Metal1,492.1050,827.1200,Metal1,492.3350,827.1200,2.868e-07
Metal1,492.1050,921.2000,Metal1,492.3350,921.2000,4.468e-12
Metal1,492.1450,442.9600,Metal1,492.3750,442.9600,2.852e-06
Metal1,492.1500,239.1200,Metal1,493.4450,239.1200,1.609e-06
Metal1,492.1550,129.3600,Metal1,492.3250,129.3600,5.162e-11
Metal1,492.1550,364.5600,Metal1,492.3250,364.5600,5.470e-08
Metal1,492.1550,395.9200,Metal1,493.6000,395.9200,9.089e-07
Metal1,492.1550,740.8800,Metal1,492.6550,740.8800,2.669e-07
Metal1,492.1550,842.8000,Metal1,492.8850,842.8000,1.252e-10
