Node0 Layer,Node0 X location,Node0 Y location,Node1 Layer,Node1 X location,Node1 Y location,Current
Metal1,196.5350,180.3200,Metal1,196.9500,180.3200,2.808e-08
Metal1,196.5350,509.6000,Metal1,196.9500,509.6000,1.569e-08
Metal1,196.5900,31.3600,Metal1,196.9300,31.3600,4.178e-06
Metal1,196.5900,344.9600,Metal1,196.9300,344.9600,8.769e-08
Metal1,196.5900,360.6400,Metal1,196.9300,360.6400,1.394e-08
Metal1,196.5900,760.4800,Metal1,196.9300,760.4800,9.744e-08
Metal1,196.5900,878.0800,Metal1,196.9300,878.0800,1.177e-08
Metal1,196.6050,203.8400,Metal1,196.9500,203.8400,8.627e-11
Metal1,196.6300,611.5200,Metal1,196.8600,611.5200,1.189e-07
Metal1,196.6400,313.6000,Metal1,196.8700,313.6000,6.528e-06
Metal1,196.6450,352.8000,Metal1,196.8750,352.8000,7.189e-06
Metal1,196.6650,925.1200,Metal1,196.9500,925.1200,6.412e-07
Metal1,196.6900,940.8000,Metal1,196.9500,940.8000,1.505e-08
Metal1,196.7100,211.6800,Metal1,196.9500,211.6800,5.377e-09
Metal1,196.7100,744.8000,Metal1,196.9500,744.8000,8.357e-08
Metal1,196.7100,768.3200,Metal1,196.9500,768.3200,6.852e-06
Metal1,196.7100,893.7600,Metal1,196.9500,893.7600,2.544e-11
Metal1,196.8050,62.7200,Metal1,196.9500,62.3275,2.351e-06
Metal1,196.8050,70.5600,Metal1,196.9500,70.1750,2.684e-06
Metal1,196.8050,297.9200,Metal1,196.9500,297.6525,3.148e-09
Metal1,196.8050,321.4400,Metal1,196.9500,321.0475,3.123e-08
Metal1,196.8050,580.1600,Metal1,196.9500,579.7625,7.510e-09
Metal1,196.8050,823.2000,Metal1,196.9500,822.8075,2.805e-09
Metal1,196.8050,901.6000,Metal1,196.9500,901.2075,7.420e-10
Metal1,196.8250,493.9200,Metal1,196.9500,493.6875,4.300e-06
Metal1,196.8600,611.5200,Metal1,196.9500,611.5200,1.189e-07
Metal1,196.8700,313.6000,Metal1,196.9500,313.6000,6.528e-06
Metal1,196.8750,352.8000,Metal1,196.9500,352.8000,7.189e-06
Metal1,196.9300,31.3600,Metal1,196.9500,31.3600,4.178e-06
Metal1,196.9300,344.9600,Metal1,196.9500,344.9600,8.769e-08
Metal1,196.9300,360.6400,Metal1,196.9500,360.6400,1.394e-08
Metal1,196.9300,760.4800,Metal1,196.9500,760.4800,9.744e-08
Metal1,196.9300,878.0800,Metal1,196.9500,878.0800,1.177e-08
Metal1,196.9500,31.3600,Metal1,197.2900,31.3600,4.178e-06
Metal1,196.9500,39.2000,Metal1,197.2900,39.2000,2.243e-11
Metal1,196.9500,47.0400,Metal1,197.2900,47.0400,3.894e-06
Metal1,196.9500,54.8800,Metal1,197.2900,54.8800,9.523e-09
Metal1,196.9500,62.3275,Metal1,197.0350,63.1625,2.351e-06
Metal1,196.9500,70.1750,Metal1,197.0350,71.0025,2.684e-06
Metal1,196.9500,78.4000,Metal1,197.2900,78.4000,1.492e-07
Metal1,196.9500,86.2400,Metal1,197.2900,86.2400,1.019e-11
Metal1,196.9500,94.0800,Metal1,197.2900,94.0800,8.957e-07
Metal1,196.9500,101.9200,Metal1,197.2900,101.9200,1.080e-08
Metal1,196.9500,109.7600,Metal1,197.2900,109.7600,2.944e-07
Metal1,196.9500,117.6000,Metal1,197.2900,117.6000,3.215e-08
Metal1,196.9500,125.4400,Metal1,197.2900,125.4400,4.029e-06
Metal1,196.9500,133.2800,Metal1,197.2900,133.2800,5.550e-09
Metal1,196.9500,141.1200,Metal1,197.2900,141.1200,6.631e-10
Metal1,196.9500,148.9600,Metal1,197.2900,148.9600,1.431e-06
Metal1,196.9500,156.8000,Metal1,197.2900,156.8000,1.733e-08
Metal1,196.9500,164.6400,Metal1,197.2900,164.6400,2.379e-07
Metal1,196.9500,172.4800,Metal1,197.2900,172.4800,4.906e-10
Metal1,196.9500,180.3200,Metal1,197.2900,180.3200,2.807e-08
Metal1,196.9500,188.1600,Metal1,197.1500,188.6025,4.460e-09
Metal1,196.9500,196.0000,Metal1,197.2900,196.0000,6.905e-07
Metal1,196.9500,203.8400,Metal1,197.2900,203.8400,7.627e-11
Metal1,196.9500,211.6800,Metal1,197.2900,211.6800,5.367e-09
Metal1,196.9500,219.5200,Metal1,197.2900,219.5200,3.990e-06
Metal1,196.9500,227.3600,Metal1,197.2900,227.3600,5.443e-11
Metal1,196.9500,235.2000,Metal1,197.2900,235.2000,7.444e-06
Metal1,196.9500,243.0400,Metal1,197.2900,243.0400,2.710e-06
Metal1,196.9500,250.8800,Metal1,197.2900,250.8800,5.347e-06
Metal1,196.9500,258.7200,Metal1,197.2900,258.7200,6.158e-06
Metal1,196.9500,266.5600,Metal1,197.2050,267.0025,2.181e-06
Metal1,196.9500,274.4000,Metal1,197.2900,274.4000,4.426e-08
Metal1,196.9500,282.2400,Metal1,197.2900,282.2400,1.600e-06
Metal1,196.9500,290.0800,Metal1,197.2900,290.0800,6.001e-06
Metal1,196.9500,297.6525,Metal1,197.0350,298.3625,3.148e-09
Metal1,196.9500,305.7600,Metal1,197.2900,305.7600,2.115e-06
Metal1,196.9500,313.6000,Metal1,197.2900,313.6000,6.528e-06
Metal1,196.9500,321.0475,Metal1,197.0350,321.8825,3.123e-08
Metal1,196.9500,329.2800,Metal1,197.2900,329.2800,4.845e-06
Metal1,196.9500,337.1200,Metal1,197.2900,337.1200,5.010e-06
Metal1,196.9500,344.9600,Metal1,197.2900,344.9600,8.768e-08
Metal1,196.9500,352.8000,Metal1,197.2900,352.8000,7.189e-06
Metal1,196.9500,360.6400,Metal1,197.2900,360.6400,1.393e-08
Metal1,196.9500,368.4800,Metal1,197.2900,368.4800,1.874e-07
Metal1,196.9500,376.3200,Metal1,197.0300,376.7625,1.079e-08
Metal1,196.9500,384.1600,Metal1,197.2900,384.1600,1.495e-06
Metal1,196.9500,392.0000,Metal1,197.2700,392.4425,1.628e-10
Metal1,196.9500,399.8400,Metal1,197.2900,399.8400,9.870e-07
Metal1,196.9500,407.6800,Metal1,197.2900,407.6800,1.370e-07
Metal1,196.9500,415.5200,Metal1,197.2900,415.5200,3.954e-07
Metal1,196.9500,423.3600,Metal1,197.2900,423.3600,2.448e-08
Metal1,196.9500,431.2000,Metal1,197.2900,431.2000,1.348e-08
Metal1,196.9500,439.0400,Metal1,197.2900,439.0400,1.694e-08
Metal1,196.9500,446.8800,Metal1,197.2900,446.8800,2.268e-07
Metal1,196.9500,454.7200,Metal1,197.2900,454.7200,8.673e-12
Metal1,196.9500,462.5600,Metal1,197.2900,462.5600,1.617e-07
Metal1,196.9500,470.4000,Metal1,197.2900,470.4000,2.067e-09
Metal1,196.9500,478.2400,Metal1,197.2900,478.2400,2.368e-06
Metal1,196.9500,486.0800,Metal1,197.2900,486.0800,6.646e-06
Metal1,196.9500,493.6875,Metal1,197.0550,494.3625,4.300e-06
Metal1,196.9500,501.7600,Metal1,197.2900,501.7600,7.425e-06
Metal1,196.9500,509.6000,Metal1,197.2900,509.6000,1.568e-08
Metal1,196.9500,517.4400,Metal1,197.2900,517.4400,9.414e-11
Metal1,196.9500,525.2800,Metal1,197.2900,525.2800,1.758e-08
Metal1,196.9500,533.1200,Metal1,196.9700,533.5625,1.894e-10
Metal1,196.9500,540.9600,Metal1,197.2900,540.9600,3.188e-06
Metal1,196.9500,548.8000,Metal1,197.2900,548.8000,3.131e-06
Metal1,196.9500,556.6400,Metal1,197.2900,556.6400,9.096e-09
Metal1,196.9500,564.4800,Metal1,197.2900,564.4800,1.170e-07
Metal1,196.9500,572.3200,Metal1,197.2900,572.3200,6.991e-08
Metal1,196.9500,579.7625,Metal1,197.0350,580.6025,7.510e-09
Metal1,196.9500,588.0000,Metal1,197.2900,588.0000,4.924e-09
Metal1,196.9500,595.8400,Metal1,197.2900,595.8400,7.847e-06
Metal1,196.9500,603.6800,Metal1,197.2900,603.6800,8.534e-10
Metal1,196.9500,611.5200,Metal1,197.2900,611.5200,1.189e-07
Metal1,196.9500,619.3600,Metal1,197.2900,619.3600,8.382e-11
Metal1,196.9500,627.2000,Metal1,197.2900,627.2000,3.432e-09
Metal1,196.9500,635.0400,Metal1,197.2900,635.0400,2.472e-09
Metal1,196.9500,642.8800,Metal1,197.2900,642.8800,3.415e-07
Metal1,196.9500,650.7200,Metal1,197.2900,650.7200,1.314e-06
Metal1,196.9500,658.5600,Metal1,197.2900,658.5600,6.034e-07
Metal1,196.9500,666.4000,Metal1,197.2900,666.4000,2.332e-07
Metal1,196.9500,674.2400,Metal1,197.2900,674.2400,5.267e-09
Metal1,196.9500,682.0800,Metal1,197.2900,682.0800,8.346e-09
Metal1,196.9500,689.9200,Metal1,197.2900,689.9200,4.246e-09
Metal1,196.9500,697.7600,Metal1,197.2900,697.7600,1.164e-10
Metal1,196.9500,705.6000,Metal1,197.2900,705.6000,1.242e-09
Metal1,196.9500,713.4400,Metal1,197.2900,713.4400,7.553e-09
Metal1,196.9500,721.2800,Metal1,197.2900,721.2800,1.050e-06
Metal1,196.9500,729.1200,Metal1,197.2900,729.1200,9.558e-09
Metal1,196.9500,736.9600,Metal1,197.2900,736.9600,4.341e-07
Metal1,196.9500,744.8000,Metal1,197.2900,744.8000,8.358e-08
Metal1,196.9500,752.6400,Metal1,197.2900,752.6400,3.392e-06
Metal1,196.9500,760.4800,Metal1,197.2900,760.4800,9.743e-08
Metal1,196.9500,768.3200,Metal1,197.2900,768.3200,6.852e-06
Metal1,196.9500,776.1600,Metal1,197.2900,776.1600,4.578e-06
Metal1,196.9500,784.0000,Metal1,197.2900,784.0000,1.789e-09
Metal1,196.9500,791.8400,Metal1,197.2900,791.8400,7.095e-09
Metal1,196.9500,799.6800,Metal1,197.2900,799.6800,3.466e-06
Metal1,196.9500,807.5200,Metal1,197.2900,807.5200,7.726e-06
Metal1,196.9500,815.3600,Metal1,197.2900,815.3600,6.392e-08
Metal1,196.9500,822.8075,Metal1,197.0350,823.6425,2.805e-09
Metal1,196.9500,831.0400,Metal1,197.2900,831.0400,1.479e-06
Metal1,196.9500,838.8800,Metal1,197.2900,838.8800,1.044e-08
Metal1,196.9500,846.7200,Metal1,197.1500,847.1625,1.914e-07
Metal1,196.9500,854.5600,Metal1,197.2900,854.5600,3.002e-11
Metal1,196.9500,862.4000,Metal1,197.2900,862.4000,1.004e-07
Metal1,196.9500,870.2400,Metal1,197.2900,870.2400,4.849e-06
Metal1,196.9500,878.0800,Metal1,197.2900,878.0800,1.176e-08
Metal1,196.9500,885.9200,Metal1,197.2900,885.9200,7.473e-10
Metal1,196.9500,893.7600,Metal1,197.2900,893.7600,1.544e-11
Metal1,196.9500,901.2075,Metal1,197.0350,902.0425,7.420e-10
Metal1,196.9500,909.4400,Metal1,197.2900,909.4400,1.303e-07
Metal1,196.9500,917.2800,Metal1,197.2900,917.2800,1.872e-06
Metal1,196.9500,925.1200,Metal1,197.2900,925.1200,6.412e-07
Metal1,196.9500,932.9600,Metal1,197.0750,933.4025,2.802e-11
Metal1,196.9500,940.8000,Metal1,197.2900,940.8000,1.504e-08
Metal1,196.9500,948.6400,Metal1,197.2900,948.6400,2.180e-12
Metal1,196.9500,956.4800,Metal1,197.2900,956.4800,6.231e-10
Metal1,196.9500,964.3200,Metal1,197.2900,964.3200,1.509e-07
Metal1,196.9500,972.1600,Metal1,197.2900,972.1600,1.475e-11
Metal1,196.9700,533.5625,Metal1,197.2900,532.7775,1.358e-12
Metal1,197.0300,376.7625,Metal1,197.2600,376.7625,5.429e-06
Metal1,197.0350,63.1625,Metal1,197.2900,62.7200,2.351e-06
Metal1,197.0350,71.0025,Metal1,197.2900,70.5600,2.684e-06
Metal1,197.0350,298.3625,Metal1,197.2900,297.9200,3.138e-09
Metal1,197.0350,321.8825,Metal1,197.2900,321.4400,3.122e-08
Metal1,197.0350,580.6025,Metal1,197.2900,580.1600,7.500e-09
Metal1,197.0350,823.6425,Metal1,197.2900,823.2000,2.795e-09
Metal1,197.0350,902.0425,Metal1,197.2900,901.6000,7.520e-10
Metal1,197.0550,494.3625,Metal1,197.2900,493.9200,4.300e-06
Metal1,197.0750,933.4025,Metal1,197.2900,932.7300,1.294e-08
Metal1,197.1500,188.6025,Metal1,197.2900,187.8525,4.460e-09
Metal1,197.1500,847.1625,Metal1,197.2900,846.4125,1.914e-07
Metal1,197.2050,267.0025,Metal1,197.2900,266.2450,2.181e-06
Metal1,197.2600,376.7625,Metal1,197.2900,376.3200,5.429e-06
Metal1,197.2700,392.4425,Metal1,197.2900,391.7425,1.628e-10
Metal1,197.2900,31.3600,Metal1,198.4300,31.3600,4.178e-06
Metal1,197.2900,39.2000,Metal1,197.9250,39.2000,2.243e-11
Metal1,197.2900,47.0400,Metal1,198.4300,47.0400,3.894e-06
Metal1,197.2900,54.8800,Metal1,198.9900,54.8800,9.523e-09
Metal1,197.2900,62.7200,Metal1,197.9250,62.7200,2.351e-06
Metal1,197.2900,70.5600,Metal1,197.9250,70.5600,2.684e-06
Metal1,197.2900,78.4000,Metal1,197.3650,78.4000,1.492e-07
Metal1,197.2900,86.2400,Metal1,197.9250,86.2400,1.019e-11
Metal1,197.2900,94.0800,Metal1,198.0800,94.0800,8.957e-07
Metal1,197.2900,101.9200,Metal1,197.9250,101.9200,1.080e-08
Metal1,197.2900,109.7600,Metal1,197.9300,109.7600,2.944e-07
Metal1,197.2900,117.6000,Metal1,197.9250,117.6000,3.215e-08
Metal1,197.2900,125.4400,Metal1,197.9250,125.4400,4.029e-06
Metal1,197.2900,133.2800,Metal1,198.4850,133.2800,5.550e-09
Metal1,197.2900,141.1200,Metal1,199.7600,141.1200,6.431e-10
Metal1,197.2900,148.9600,Metal1,198.9900,148.9600,1.431e-06
Metal1,197.2900,156.8000,Metal1,197.5300,156.8000,1.733e-08
Metal1,197.2900,164.6400,Metal1,197.9250,164.6400,2.379e-07
Metal1,197.2900,172.4800,Metal1,198.2700,172.4800,4.806e-10
Metal1,197.2900,180.3200,Metal1,198.0500,180.3200,2.806e-08
Metal1,197.2900,187.8525,Metal1,197.4900,188.1600,1.391e-09
Metal1,197.2900,196.0000,Metal1,199.0850,196.0000,6.905e-07
Metal1,197.2900,203.8400,Metal1,199.6200,203.8400,5.627e-11
Metal1,197.2900,211.6800,Metal1,199.6050,211.6800,5.347e-09
Metal1,197.2900,219.5200,Metal1,197.9250,219.5200,3.990e-06
Metal1,197.2900,227.3600,Metal1,197.9250,227.3600,5.443e-11
Metal1,197.2900,235.2000,Metal1,197.3650,235.2000,7.444e-06
Metal1,197.2900,243.0400,Metal1,198.3250,243.0400,2.710e-06
Metal1,197.2900,250.8800,Metal1,197.9250,250.8800,5.347e-06
Metal1,197.2900,258.7200,Metal1,198.8650,258.7200,6.158e-06
Metal1,197.2900,266.2450,Metal1,197.4350,266.5600,1.122e-07
Metal1,197.2900,274.4000,Metal1,198.6600,274.4000,4.427e-08
Metal1,197.2900,282.2400,Metal1,197.9250,282.2400,1.600e-06
Metal1,197.2900,290.0800,Metal1,198.2900,290.0800,6.001e-06
Metal1,197.2900,297.9200,Metal1,198.3050,297.9200,3.138e-09
Metal1,197.2900,305.7600,Metal1,200.0000,305.7600,1.036e-08
Metal1,197.2900,313.6000,Metal1,197.9250,313.6000,6.528e-06
Metal1,197.2900,321.4400,Metal1,197.9250,321.4400,3.122e-08
Metal1,197.2900,329.2800,Metal1,197.9250,329.2800,4.845e-06
Metal1,197.2900,337.1200,Metal1,198.8900,337.1200,2.232e-08
Metal1,197.2900,344.9600,Metal1,201.1250,344.9600,3.703e-07
Metal1,197.2900,352.8000,Metal1,198.4300,352.8000,7.189e-06
Metal1,197.2900,360.6400,Metal1,198.2700,360.6400,5.380e-07
Metal1,197.2900,368.4800,Metal1,197.6350,368.4800,1.874e-07
Metal1,197.2900,376.3200,Metal1,200.0000,376.3200,1.096e-09
Metal1,197.2900,384.1600,Metal1,197.3650,384.1600,1.495e-06
Metal1,197.2900,391.7425,Metal1,197.5000,392.0000,1.461e-06
Metal1,197.2900,399.8400,Metal1,198.6600,399.8400,9.869e-07
Metal1,197.2900,407.6800,Metal1,197.9250,407.6800,1.370e-07
Metal1,197.2900,415.5200,Metal1,197.8700,415.5200,3.954e-07
Metal1,197.2900,423.3600,Metal1,197.7500,423.3600,2.448e-08
Metal1,197.2900,431.2000,Metal1,197.9250,431.2000,1.348e-08
Metal1,197.2900,439.0400,Metal1,198.4850,439.0400,1.693e-08
Metal1,197.2900,446.8800,Metal1,197.9250,446.8800,2.268e-07
Metal1,197.2900,454.7200,Metal1,197.9250,454.7200,8.673e-12
Metal1,197.2900,462.5600,Metal1,199.3900,462.5600,8.815e-11
Metal1,197.2900,470.4000,Metal1,198.4850,470.4000,2.057e-09
Metal1,197.2900,478.2400,Metal1,197.9250,478.2400,8.062e-07
Metal1,197.2900,486.0800,Metal1,197.9250,486.0800,6.646e-06
Metal1,197.2900,493.9200,Metal1,197.9250,493.9200,4.300e-06
Metal1,197.2900,501.7600,Metal1,197.9250,501.7600,7.425e-06
Metal1,197.2900,509.6000,Metal1,197.9250,509.6000,1.568e-08
Metal1,197.2900,517.4400,Metal1,197.9250,517.4400,9.414e-11
Metal1,197.2900,525.2800,Metal1,198.2700,525.2800,1.759e-08
Metal1,197.2900,532.7775,Metal1,197.3100,533.1200,1.358e-12
Metal1,197.2900,540.9600,Metal1,197.9250,540.9600,3.188e-06
Metal1,197.2900,548.8000,Metal1,198.4300,548.8000,3.131e-06
Metal1,197.2900,556.6400,Metal1,197.7100,556.6400,9.096e-09
Metal1,197.2900,564.4800,Metal1,198.0900,564.4800,1.170e-07
Metal1,197.2900,572.3200,Metal1,199.7600,572.3200,6.036e-09
Metal1,197.2900,580.1600,Metal1,197.9250,580.1600,4.859e-06
Metal1,197.2900,588.0000,Metal1,200.0000,588.0000,2.183e-11
Metal1,197.2900,595.8400,Metal1,197.3100,595.8400,7.847e-06
Metal1,197.2900,603.6800,Metal1,199.9500,603.6800,8.334e-10
Metal1,197.2900,611.5200,Metal1,197.9250,611.5200,1.189e-07
Metal1,197.2900,619.3600,Metal1,197.9250,619.3600,8.382e-11
Metal1,197.2900,627.2000,Metal1,197.7100,627.2000,3.432e-09
Metal1,197.2900,635.0400,Metal1,197.9250,635.0400,2.472e-09
Metal1,197.2900,642.8800,Metal1,198.2700,642.8800,3.415e-07
Metal1,197.2900,650.7200,Metal1,197.9250,650.7200,1.314e-06
Metal1,197.2900,658.5600,Metal1,197.9300,658.5600,6.034e-07
Metal1,197.2900,666.4000,Metal1,197.8700,666.4000,2.332e-07
Metal1,197.2900,674.2400,Metal1,197.9300,674.2400,5.267e-09
Metal1,197.2900,682.0800,Metal1,197.9250,682.0800,8.346e-09
Metal1,197.2900,689.9200,Metal1,197.7100,689.9200,4.246e-09
Metal1,197.2900,697.7600,Metal1,197.9250,697.7600,1.423e-09
Metal1,197.2900,705.6000,Metal1,197.9250,705.6000,1.242e-09
Metal1,197.2900,713.4400,Metal1,197.9250,713.4400,7.553e-09
Metal1,197.2900,721.2800,Metal1,197.7100,721.2800,1.050e-06
Metal1,197.2900,729.1200,Metal1,197.9250,729.1200,9.558e-09
Metal1,197.2900,736.9600,Metal1,197.9250,736.9600,4.341e-07
Metal1,197.2900,744.8000,Metal1,198.4850,744.8000,8.359e-08
Metal1,197.2900,752.6400,Metal1,197.8700,752.6400,3.392e-06
Metal1,197.2900,760.4800,Metal1,197.9250,760.4800,4.073e-08
Metal1,197.2900,768.3200,Metal1,197.9250,768.3200,6.852e-06
Metal1,197.2900,776.1600,Metal1,197.9250,776.1600,4.578e-06
Metal1,197.2900,784.0000,Metal1,200.0000,784.0000,8.710e-12
Metal1,197.2900,791.8400,Metal1,199.5350,791.8400,7.075e-09
Metal1,197.2900,799.6800,Metal1,198.0800,799.6800,3.466e-06
Metal1,197.2900,807.5200,Metal1,197.9250,807.5200,7.726e-06
Metal1,197.2900,815.3600,Metal1,197.3650,815.3600,6.392e-08
Metal1,197.2900,823.2000,Metal1,199.0450,823.2000,1.355e-08
Metal1,197.2900,831.0400,Metal1,197.9250,831.0400,1.479e-06
Metal1,197.2900,838.8800,Metal1,198.4900,838.8800,1.043e-08
Metal1,197.2900,846.4125,Metal1,197.4900,846.7200,9.229e-10
Metal1,197.2900,854.5600,Metal1,197.9250,854.5600,3.002e-11
Metal1,197.2900,862.4000,Metal1,197.7100,862.4000,1.004e-07
Metal1,197.2900,870.2400,Metal1,197.8700,870.2400,4.849e-06
Metal1,197.2900,878.0800,Metal1,197.9250,878.0800,7.425e-10
Metal1,197.2900,885.9200,Metal1,197.3100,885.9200,7.473e-10
Metal1,197.2900,893.7600,Metal1,197.9250,893.7600,1.544e-11
Metal1,197.2900,901.6000,Metal1,197.9250,901.6000,7.520e-10
Metal1,197.2900,909.4400,Metal1,197.8700,909.4400,1.302e-07
Metal1,197.2900,917.2800,Metal1,199.0450,917.2800,1.872e-06
Metal1,197.2900,925.1200,Metal1,197.3000,925.1200,6.412e-07
Metal1,197.2900,932.7300,Metal1,197.4350,932.9600,1.294e-08
Metal1,197.2900,940.8000,Metal1,197.8600,940.8000,1.504e-08
Metal1,197.2900,948.6400,Metal1,197.8500,948.6400,2.180e-12
Metal1,197.2900,956.4800,Metal1,197.9250,956.4800,6.231e-10
Metal1,197.2900,964.3200,Metal1,197.9800,964.3200,1.509e-07
Metal1,197.2900,972.1600,Metal1,199.5300,972.1600,5.252e-12
Metal1,197.3000,925.1200,Metal1,197.6600,925.1200,2.110e-09
Metal1,197.3100,533.1200,Metal1,197.9250,533.1200,1.358e-12
Metal1,197.3100,595.8400,Metal1,197.6550,595.8400,3.599e-08
Metal1,197.3100,885.9200,Metal1,197.6500,885.9200,1.400e-09
Metal1,197.3650,78.4000,Metal1,197.5950,78.4000,2.957e-06
Metal1,197.3650,235.2000,Metal1,197.5950,235.2000,1.096e-07
Metal1,197.3650,384.1600,Metal1,197.5950,384.1600,1.714e-07
Metal1,197.3650,815.3600,Metal1,197.5950,815.3600,2.155e-06
Metal1,197.4350,266.5600,Metal1,198.5650,266.5600,1.122e-07
Metal1,197.4350,932.9600,Metal1,197.9250,932.9600,1.294e-08
Metal1,197.4900,188.1600,Metal1,197.9250,188.1600,1.391e-09
Metal1,197.4900,846.7200,Metal1,197.9250,846.7200,9.229e-10
Metal1,197.5000,392.0000,Metal1,197.9250,392.0000,1.461e-06
Metal1,197.5300,156.8000,Metal1,197.8700,156.8000,1.572e-06
Metal1,197.5950,78.4000,Metal1,197.9250,78.4000,2.957e-06
Metal1,197.5950,235.2000,Metal1,197.9250,235.2000,1.096e-07
Metal1,197.5950,384.1600,Metal1,198.4900,384.1600,1.495e-06
Metal1,197.5950,815.3600,Metal1,199.9850,815.3600,2.155e-06
Metal1,197.6350,368.4800,Metal1,197.9750,368.4800,2.031e-06
Metal1,197.6500,885.9200,Metal1,197.9250,885.9200,1.400e-09
Metal1,197.6550,595.8400,Metal1,197.9250,595.8400,3.599e-08
Metal1,197.6600,925.1200,Metal1,199.5400,925.1200,2.110e-09
Metal1,197.7100,556.6400,Metal1,198.0500,556.6400,1.111e-08
Metal1,197.7100,627.2000,Metal1,197.9250,626.9675,8.754e-07
Metal1,197.7100,689.9200,Metal1,197.9250,689.6125,4.347e-09
Metal1,197.7100,721.2800,Metal1,197.8700,720.9725,1.050e-06
Metal1,197.7100,862.4000,Metal1,198.0500,862.4000,1.531e-06
Metal1,197.7500,423.3600,Metal1,197.9250,422.9450,5.566e-09
Metal1,197.8500,948.6400,Metal1,197.8700,948.4100,2.180e-12
Metal1,197.8600,940.8000,Metal1,198.2200,940.8000,2.584e-08
Metal1,197.8700,156.8000,Metal1,197.9250,156.8000,1.572e-06
Metal1,197.8700,415.5200,Metal1,198.2100,415.5200,4.001e-07
Metal1,197.8700,666.4000,Metal1,198.2100,666.4000,4.584e-07
Metal1,197.8700,720.9725,Metal1,198.0500,721.5375,1.224e-09
Metal1,197.8700,752.6400,Metal1,197.9250,752.2650,3.392e-06
Metal1,197.8700,870.2400,Metal1,197.9250,869.8650,4.849e-06
Metal1,197.8700,909.4400,Metal1,198.2100,909.4400,3.891e-10
Metal1,197.8700,948.4100,Metal1,198.2100,948.4100,2.891e-10
Metal1,197.9250,39.2000,Metal1,198.1550,39.2000,1.047e-12
Metal1,197.9250,62.7200,Metal1,198.1550,62.7200,1.392e-07
Metal1,197.9250,70.5600,Metal1,198.1550,70.5600,3.188e-07
Metal1,197.9250,78.4000,Metal1,198.1550,78.4000,9.283e-09
Metal1,197.9250,86.2400,Metal1,198.1550,86.2400,8.508e-13
Metal1,197.9250,101.9200,Metal1,198.1550,101.9200,4.642e-07
Metal1,197.9250,117.6000,Metal1,198.1550,117.6000,8.518e-08
Metal1,197.9250,125.4400,Metal1,198.1550,125.4400,2.381e-07
Metal1,197.9250,156.8000,Metal1,198.1550,156.8000,2.402e-07
Metal1,197.9250,164.6400,Metal1,198.1550,164.6400,2.825e-08
Metal1,197.9250,188.1600,Metal1,198.1550,188.1600,1.451e-08
Metal1,197.9250,219.5200,Metal1,198.1550,219.5200,1.152e-06
Metal1,197.9250,227.3600,Metal1,198.1550,227.3600,6.696e-12
Metal1,197.9250,235.2000,Metal1,198.1550,235.2000,1.302e-08
Metal1,197.9250,250.8800,Metal1,198.1550,250.8800,3.032e-09
Metal1,197.9250,282.2400,Metal1,198.1550,282.2400,4.619e-07
Metal1,197.9250,313.6000,Metal1,198.1550,313.6000,7.754e-07
Metal1,197.9250,321.4400,Metal1,198.1550,321.4400,2.400e-06
Metal1,197.9250,329.2800,Metal1,198.1550,329.2800,5.755e-07
Metal1,197.9250,392.0000,Metal1,198.1550,392.0000,8.653e-08
Metal1,197.9250,407.6800,Metal1,198.1550,407.6800,3.528e-08
Metal1,197.9250,422.9450,Metal1,197.9800,423.7525,5.566e-09
Metal1,197.9250,431.2000,Metal1,198.1550,431.2000,6.624e-10
Metal1,197.9250,446.8800,Metal1,198.1550,446.8800,3.122e-09
Metal1,197.9250,454.7200,Metal1,198.1550,454.7200,4.362e-13
Metal1,197.9250,478.2400,Metal1,197.9900,478.6375,8.062e-07
Metal1,197.9250,486.0800,Metal1,198.1550,486.0800,1.917e-07
Metal1,197.9250,493.9200,Metal1,198.1550,493.9200,6.888e-09
Metal1,197.9250,501.7600,Metal1,198.1550,501.7600,2.144e-06
Metal1,197.9250,509.6000,Metal1,198.0500,509.9925,1.616e-09
Metal1,197.9250,517.4400,Metal1,198.1550,517.4400,1.059e-11
Metal1,197.9250,533.1200,Metal1,198.1550,533.1200,4.326e-13
Metal1,197.9250,540.9600,Metal1,198.1550,540.9600,2.496e-08
Metal1,197.9250,580.1600,Metal1,198.1550,580.1600,1.581e-08
Metal1,197.9250,595.8400,Metal1,198.1550,595.8400,4.274e-09
Metal1,197.9250,611.5200,Metal1,198.1550,611.5200,3.121e-08
Metal1,197.9250,619.3600,Metal1,198.1550,619.3600,2.617e-13
Metal1,197.9250,626.9675,Metal1,198.0500,627.4675,9.911e-08
Metal1,197.9250,635.0400,Metal1,198.1550,635.0400,9.131e-12
Metal1,197.9250,650.7200,Metal1,198.1550,650.7200,3.592e-06
Metal1,197.9250,682.0800,Metal1,198.1550,682.0800,1.230e-11
Metal1,197.9250,689.6125,Metal1,198.0500,690.3050,6.724e-10
Metal1,197.9250,697.7600,Metal1,198.1550,697.7600,1.684e-10
Metal1,197.9250,705.6000,Metal1,198.1550,705.6000,3.883e-12
Metal1,197.9250,713.4400,Metal1,198.1550,713.4400,2.430e-11
Metal1,197.9250,729.1200,Metal1,198.1550,729.1200,1.758e-09
Metal1,197.9250,736.9600,Metal1,198.1550,736.9600,6.342e-09
Metal1,197.9250,752.2650,Metal1,198.1550,752.2650,3.673e-09
