Instance,Terminal,Layer,X location,Y location,Voltage
A54_A_3188,VDD,Metal1,22.7300,677.6910,4.987591
A54_A_3187,VDD,Metal1,22.7300,568.8685,4.988301
A54_A_3186,VDD,Metal1,24.9700,474.7885,4.989041
A54_A_3185,VDD,Metal1,24.9700,372.8685,4.990270
A54_A_3184,VDD,Metal1,24.9700,277.8510,4.991714
A54_A_3183,VDD,Metal1,24.9700,968.7085,4.986763
A54_A_3182,VDD,Metal1,22.7300,866.7885,4.986932
A54_A_3181,VDD,Metal1,24.9700,771.7710,4.987186
A54_A_3180,VDD,Metal1,24.9700,670.7885,4.987649
A54_A_3179,VDD,Metal1,22.7300,567.9310,4.988301
A54_A_3178,VDD,Metal1,24.9700,473.8510,4.989041
A54_A_3177,VDD,Metal1,24.9700,371.9310,4.990270
A54_A_3176,VDD,Metal1,24.9700,270.9485,4.991869
A54_A_3175,VDD,Metal1,22.7300,968.7085,4.986763
A54_A_3174,VDD,Metal1,22.7300,873.6910,4.986913
A54_A_3173,VDD,Metal1,22.7300,771.7710,4.987186
A54_A_3172,VDD,Metal1,22.7300,670.7885,4.987649
A54_A_3171,VDD,Metal1,27.2100,568.8685,4.988301
A54_A_3170,VDD,Metal1,22.7300,466.9485,4.989135
A54_A_3169,VDD,Metal1,22.7300,365.0285,4.990384
A54_A_3168,VDD,Metal1,22.7300,270.0110,4.991869
A54_A_3167,VDD,Metal1,24.9700,976.5485,4.986762
A54_A_3166,VDD,Metal1,27.2100,882.4685,4.986900
A54_A_3165,VDD,Metal1,28.8900,779.6110,4.987161
A54_A_3164,VDD,Metal1,22.7300,678.6285,4.987591
A54_A_3163,VDD,Metal1,22.7300,576.7085,4.988257
A54_A_3162,VDD,Metal1,22.7300,481.6910,4.988986
A54_A_3161,VDD,Metal1,22.7300,379.7710,4.990204
A54_A_3160,VDD,Metal1,22.7300,278.7885,4.991714
A54_A_3159,VDD,Metal1,303.8500,1086.3085,4.986704
A54_A_3158,VDD,Metal1,308.3300,1086.3085,4.986703
A54_A_3157,VDD,Metal1,1087.1900,1085.3710,4.986670
A54_A_3156,VDD,Metal1,1000.4900,1086.3085,4.986664
A54_A_3155,VDD,Metal1,900.8100,1086.3085,4.986659
A54_A_3154,VDD,Metal1,800.0100,1086.3085,4.986653
A54_A_3153,VDD,Metal1,697.9900,1086.3085,4.986649
A54_A_3152,VDD,Metal1,601.7700,1086.3085,4.986659
A54_A_3151,VDD,Metal1,500.4100,1086.3085,4.986662
A54_A_3150,VDD,Metal1,400.1700,1086.3085,4.986675
A54_A_3149,VDD,Metal1,1084.9500,1086.3085,4.986670
A54_A_3148,VDD,Metal1,996.0100,1086.3085,4.986664
A54_A_3147,VDD,Metal1,898.5700,1086.3085,4.986659
A54_A_3146,VDD,Metal1,796.0900,1086.3085,4.986653
A54_A_3145,VDD,Metal1,695.8500,1086.3085,4.986649
A54_A_3144,VDD,Metal1,599.5300,1086.3085,4.986659
A54_A_3143,VDD,Metal1,495.3700,1086.3085,4.986663
A54_A_3142,VDD,Metal1,397.9300,1086.3085,4.986675
A54_A_3141,VDD,Metal1,100.5700,1086.3085,4.986733
A54_A_3233,VDD,Metal1,22.7775,1007.9050,4.986751
A54_A_3232,VDD,Metal1,22.7775,905.9850,4.986859
A54_A_3231,VDD,Metal1,22.7775,818.8150,4.987041
A54_A_3230,VDD,Metal1,22.7775,702.1450,4.987489
A54_A_3229,VDD,Metal1,22.7775,608.0650,4.988020
A54_A_3228,VDD,Metal1,22.7775,513.9850,4.988713
A54_A_3227,VDD,Metal1,22.7775,418.9750,4.989717
A54_A_3226,VDD,Metal1,22.7775,317.0550,4.991109
PHY_EDGE_ROW_0_Left_272,VDD,Metal1,20.7130,26.7680,4.994486
PHY_EDGE_ROW_0_Right_0,VDD,Metal1,1089.2065,26.7680,4.990022
PHY_EDGE_ROW_100_Left_372,VDD,Metal1,20.7130,418.7680,4.989717
PHY_EDGE_ROW_100_Right_100,VDD,Metal1,1089.2065,418.7680,4.988578
PHY_EDGE_ROW_101_Left_373,VDD,Metal1,20.7130,420.1115,4.989717
PHY_EDGE_ROW_101_Right_101,VDD,Metal1,1089.2065,420.1115,4.988578
PHY_EDGE_ROW_102_Left_374,VDD,Metal1,20.7130,426.6080,4.989580
PHY_EDGE_ROW_102_Right_102,VDD,Metal1,1089.2065,426.6080,4.988526
PHY_EDGE_ROW_103_Left_375,VDD,Metal1,20.7130,427.9515,4.989580
PHY_EDGE_ROW_103_Right_103,VDD,Metal1,1089.2065,427.9515,4.988526
PHY_EDGE_ROW_104_Left_376,VDD,Metal1,20.7130,434.4480,4.989498
PHY_EDGE_ROW_104_Right_104,VDD,Metal1,1089.2065,434.4480,4.988491
PHY_EDGE_ROW_105_Left_377,VDD,Metal1,20.7130,435.7915,4.989498
PHY_EDGE_ROW_105_Right_105,VDD,Metal1,1089.2065,435.7915,4.988491
PHY_EDGE_ROW_106_Left_378,VDD,Metal1,20.7130,442.2880,4.989396
PHY_EDGE_ROW_106_Right_106,VDD,Metal1,1089.2065,442.2880,4.988446
PHY_EDGE_ROW_107_Left_379,VDD,Metal1,20.7130,443.6315,4.989396
PHY_EDGE_ROW_107_Right_107,VDD,Metal1,1089.2065,443.6315,4.988446
PHY_EDGE_ROW_108_Left_380,VDD,Metal1,20.7130,450.1280,4.989318
PHY_EDGE_ROW_108_Right_108,VDD,Metal1,1089.2065,450.1280,4.988407
PHY_EDGE_ROW_109_Left_381,VDD,Metal1,20.7130,451.4715,4.989318
PHY_EDGE_ROW_109_Right_109,VDD,Metal1,1089.2065,451.4715,4.988407
PHY_EDGE_ROW_10_Left_282,VDD,Metal1,20.7130,65.9680,4.994549
PHY_EDGE_ROW_10_Right_10,VDD,Metal1,1089.2065,65.9680,4.989940
PHY_EDGE_ROW_110_Left_382,VDD,Metal1,20.7130,457.9680,4.989252
PHY_EDGE_ROW_110_Right_110,VDD,Metal1,1089.2065,457.9680,4.988378
PHY_EDGE_ROW_111_Left_383,VDD,Metal1,20.7130,459.3115,4.989252
PHY_EDGE_ROW_111_Right_111,VDD,Metal1,1089.2065,459.3115,4.988378
PHY_EDGE_ROW_112_Left_384,VDD,Metal1,20.7130,465.8080,4.989135
PHY_EDGE_ROW_112_Right_112,VDD,Metal1,1089.2065,465.8080,4.988326
PHY_EDGE_ROW_113_Left_385,VDD,Metal1,20.7130,467.1515,4.989135
PHY_EDGE_ROW_113_Right_113,VDD,Metal1,1089.2065,467.1515,4.988326
PHY_EDGE_ROW_114_Left_386,VDD,Metal1,20.7130,473.6480,4.989041
PHY_EDGE_ROW_114_Right_114,VDD,Metal1,1089.2065,473.6480,4.988292
PHY_EDGE_ROW_115_Left_387,VDD,Metal1,20.7130,474.9915,4.989041
PHY_EDGE_ROW_115_Right_115,VDD,Metal1,1089.2065,474.9915,4.988292
PHY_EDGE_ROW_116_Left_388,VDD,Metal1,20.7130,481.4880,4.988986
PHY_EDGE_ROW_116_Right_116,VDD,Metal1,1089.2065,481.4880,4.988246
PHY_EDGE_ROW_117_Left_389,VDD,Metal1,20.7130,482.8315,4.988986
PHY_EDGE_ROW_117_Right_117,VDD,Metal1,1089.2065,482.8315,4.988246
PHY_EDGE_ROW_118_Left_390,VDD,Metal1,20.7130,489.3280,4.988921
PHY_EDGE_ROW_118_Right_118,VDD,Metal1,1089.2065,489.3280,4.988201
PHY_EDGE_ROW_119_Left_391,VDD,Metal1,20.7130,490.6715,4.988921
PHY_EDGE_ROW_119_Right_119,VDD,Metal1,1089.2065,490.6715,4.988201
PHY_EDGE_ROW_11_Left_283,VDD,Metal1,20.7130,67.3115,4.994549
PHY_EDGE_ROW_11_Right_11,VDD,Metal1,1089.2065,67.3115,4.989940
PHY_EDGE_ROW_120_Left_392,VDD,Metal1,20.7130,497.1680,4.988865
PHY_EDGE_ROW_120_Right_120,VDD,Metal1,1089.2065,497.1680,4.988178
PHY_EDGE_ROW_121_Left_393,VDD,Metal1,20.7130,498.5115,4.988865
PHY_EDGE_ROW_121_Right_121,VDD,Metal1,1089.2065,498.5115,4.988178
PHY_EDGE_ROW_122_Left_394,VDD,Metal1,20.7130,505.0080,4.988780
PHY_EDGE_ROW_122_Right_122,VDD,Metal1,1089.2065,505.0080,4.988127
PHY_EDGE_ROW_123_Left_395,VDD,Metal1,20.7130,506.3515,4.988780
PHY_EDGE_ROW_123_Right_123,VDD,Metal1,1089.2065,506.3515,4.988127
PHY_EDGE_ROW_124_Left_396,VDD,Metal1,20.7130,512.8480,4.988713
PHY_EDGE_ROW_124_Right_124,VDD,Metal1,1089.2065,512.8480,4.988091
PHY_EDGE_ROW_125_Left_397,VDD,Metal1,20.7130,514.1915,4.988713
PHY_EDGE_ROW_125_Right_125,VDD,Metal1,1089.2065,514.1915,4.988091
PHY_EDGE_ROW_126_Left_398,VDD,Metal1,20.7130,520.6880,4.988665
PHY_EDGE_ROW_126_Right_126,VDD,Metal1,1089.2065,520.6880,4.988046
PHY_EDGE_ROW_127_Left_399,VDD,Metal1,20.7130,522.0315,4.988665
PHY_EDGE_ROW_127_Right_127,VDD,Metal1,1089.2065,522.0315,4.988046
PHY_EDGE_ROW_128_Left_400,VDD,Metal1,20.7130,528.5280,4.988597
PHY_EDGE_ROW_128_Right_128,VDD,Metal1,1089.2065,528.5280,4.988004
PHY_EDGE_ROW_129_Left_401,VDD,Metal1,20.7130,529.8715,4.988597
PHY_EDGE_ROW_129_Right_129,VDD,Metal1,1089.2065,529.8715,4.988004
PHY_EDGE_ROW_12_Left_284,VDD,Metal1,20.7130,73.8080,4.994673
PHY_EDGE_ROW_12_Right_12,VDD,Metal1,1089.2065,73.8080,4.989910
PHY_EDGE_ROW_130_Left_402,VDD,Metal1,20.7130,536.3680,4.988553
PHY_EDGE_ROW_130_Right_130,VDD,Metal1,1089.2065,536.3680,4.987978
PHY_EDGE_ROW_131_Left_403,VDD,Metal1,20.7130,537.7115,4.988553
PHY_EDGE_ROW_131_Right_131,VDD,Metal1,1089.2065,537.7115,4.987978
PHY_EDGE_ROW_132_Left_404,VDD,Metal1,20.7130,544.2080,4.988472
PHY_EDGE_ROW_132_Right_132,VDD,Metal1,1089.2065,544.2080,4.987926
PHY_EDGE_ROW_133_Left_405,VDD,Metal1,20.7130,545.5515,4.988472
PHY_EDGE_ROW_133_Right_133,VDD,Metal1,1089.2065,545.5515,4.987926
PHY_EDGE_ROW_134_Left_406,VDD,Metal1,20.7130,552.0480,4.988424
PHY_EDGE_ROW_134_Right_134,VDD,Metal1,1089.2065,552.0480,4.987896
PHY_EDGE_ROW_135_Left_407,VDD,Metal1,20.7130,553.3915,4.988424
PHY_EDGE_ROW_135_Right_135,VDD,Metal1,1089.2065,553.3915,4.987896
PHY_EDGE_ROW_136_Left_408,VDD,Metal1,20.7130,559.8880,4.988354
PHY_EDGE_ROW_136_Right_136,VDD,Metal1,1089.2065,559.8880,4.987856
PHY_EDGE_ROW_137_Left_409,VDD,Metal1,20.7130,561.2315,4.988354
PHY_EDGE_ROW_137_Right_137,VDD,Metal1,1089.2065,561.2315,4.987856
PHY_EDGE_ROW_138_Left_410,VDD,Metal1,20.7130,567.7280,4.988301
PHY_EDGE_ROW_138_Right_138,VDD,Metal1,1089.2065,567.7280,4.987819
PHY_EDGE_ROW_139_Left_411,VDD,Metal1,20.7130,569.0715,4.988301
PHY_EDGE_ROW_139_Right_139,VDD,Metal1,1089.2065,569.0715,4.987819
PHY_EDGE_ROW_13_Left_285,VDD,Metal1,20.7130,75.1515,4.994673
PHY_EDGE_ROW_13_Right_13,VDD,Metal1,1089.2065,75.1515,4.989910
PHY_EDGE_ROW_140_Left_412,VDD,Metal1,20.7130,575.5680,4.988257
PHY_EDGE_ROW_140_Right_140,VDD,Metal1,1089.2065,575.5680,4.987789
PHY_EDGE_ROW_141_Left_413,VDD,Metal1,20.7130,576.9115,4.988257
PHY_EDGE_ROW_141_Right_141,VDD,Metal1,1089.2065,576.9115,4.987789
PHY_EDGE_ROW_142_Left_414,VDD,Metal1,20.7130,583.4080,4.988190
PHY_EDGE_ROW_142_Right_142,VDD,Metal1,1089.2065,583.4080,4.987740
PHY_EDGE_ROW_143_Left_415,VDD,Metal1,20.7130,584.7515,4.988190
PHY_EDGE_ROW_143_Right_143,VDD,Metal1,1089.2065,584.7515,4.987740
PHY_EDGE_ROW_144_Left_416,VDD,Metal1,20.7130,591.2480,4.988135
PHY_EDGE_ROW_144_Right_144,VDD,Metal1,1089.2065,591.2480,4.987713
PHY_EDGE_ROW_145_Left_417,VDD,Metal1,20.7130,592.5915,4.988135
PHY_EDGE_ROW_145_Right_145,VDD,Metal1,1089.2065,592.5915,4.987713
PHY_EDGE_ROW_146_Left_418,VDD,Metal1,20.7130,599.0880,4.988083
PHY_EDGE_ROW_146_Right_146,VDD,Metal1,1089.2065,599.0880,4.987675
PHY_EDGE_ROW_147_Left_419,VDD,Metal1,20.7130,600.4315,4.988083
PHY_EDGE_ROW_147_Right_147,VDD,Metal1,1089.2065,600.4315,4.987675
PHY_EDGE_ROW_148_Left_420,VDD,Metal1,20.7130,606.9280,4.988020
PHY_EDGE_ROW_148_Right_148,VDD,Metal1,1089.2065,606.9280,4.987639
PHY_EDGE_ROW_149_Left_421,VDD,Metal1,20.7130,608.2715,4.988020
PHY_EDGE_ROW_149_Right_149,VDD,Metal1,1089.2065,608.2715,4.987639
PHY_EDGE_ROW_14_Left_286,VDD,Metal1,20.7130,81.6480,4.994735
PHY_EDGE_ROW_14_Right_14,VDD,Metal1,1089.2065,81.6480,4.989900
PHY_EDGE_ROW_150_Left_422,VDD,Metal1,20.7130,614.7680,4.987982
PHY_EDGE_ROW_150_Right_150,VDD,Metal1,1089.2065,614.7680,4.987613
PHY_EDGE_ROW_151_Left_423,VDD,Metal1,20.7130,616.1115,4.987982
PHY_EDGE_ROW_151_Right_151,VDD,Metal1,1089.2065,616.1115,4.987613
PHY_EDGE_ROW_152_Left_424,VDD,Metal1,20.7130,622.6080,4.987922
PHY_EDGE_ROW_152_Right_152,VDD,Metal1,1089.2065,622.6080,4.987567
PHY_EDGE_ROW_153_Left_425,VDD,Metal1,20.7130,623.9515,4.987922
PHY_EDGE_ROW_153_Right_153,VDD,Metal1,1089.2065,623.9515,4.987567
PHY_EDGE_ROW_154_Left_426,VDD,Metal1,20.7130,630.4480,4.987876
PHY_EDGE_ROW_154_Right_154,VDD,Metal1,1089.2065,630.4480,4.987536
PHY_EDGE_ROW_155_Left_427,VDD,Metal1,20.7130,631.7915,4.987876
PHY_EDGE_ROW_155_Right_155,VDD,Metal1,1089.2065,631.7915,4.987536
PHY_EDGE_ROW_156_Left_428,VDD,Metal1,20.7130,638.2880,4.987823
PHY_EDGE_ROW_156_Right_156,VDD,Metal1,1089.2065,638.2880,4.987496
PHY_EDGE_ROW_157_Left_429,VDD,Metal1,20.7130,639.6315,4.987823
PHY_EDGE_ROW_157_Right_157,VDD,Metal1,1089.2065,639.6315,4.987496
PHY_EDGE_ROW_158_Left_430,VDD,Metal1,20.7130,646.1280,4.987781
PHY_EDGE_ROW_158_Right_158,VDD,Metal1,1089.2065,646.1280,4.987467
PHY_EDGE_ROW_159_Left_431,VDD,Metal1,20.7130,647.4715,4.987781
PHY_EDGE_ROW_159_Right_159,VDD,Metal1,1089.2065,647.4715,4.987467
PHY_EDGE_ROW_15_Left_287,VDD,Metal1,20.7130,82.9915,4.994735
PHY_EDGE_ROW_15_Right_15,VDD,Metal1,1089.2065,82.9915,4.989900
PHY_EDGE_ROW_160_Left_432,VDD,Metal1,20.7130,653.9680,4.987742
PHY_EDGE_ROW_160_Right_160,VDD,Metal1,1089.2065,653.9680,4.987444
PHY_EDGE_ROW_161_Left_433,VDD,Metal1,20.7130,655.3115,4.987742
PHY_EDGE_ROW_161_Right_161,VDD,Metal1,1089.2065,655.3115,4.987444
PHY_EDGE_ROW_162_Left_434,VDD,Metal1,20.7130,661.8080,4.987692
PHY_EDGE_ROW_162_Right_162,VDD,Metal1,1089.2065,661.8080,4.987402
PHY_EDGE_ROW_163_Left_435,VDD,Metal1,20.7130,663.1515,4.987692
PHY_EDGE_ROW_163_Right_163,VDD,Metal1,1089.2065,663.1515,4.987402
PHY_EDGE_ROW_164_Left_436,VDD,Metal1,20.7130,669.6480,4.987649
PHY_EDGE_ROW_164_Right_164,VDD,Metal1,1089.2065,669.6480,4.987373
PHY_EDGE_ROW_165_Left_437,VDD,Metal1,20.7130,670.9915,4.987649
PHY_EDGE_ROW_165_Right_165,VDD,Metal1,1089.2065,670.9915,4.987373
PHY_EDGE_ROW_166_Left_438,VDD,Metal1,20.7130,677.4880,4.987591
PHY_EDGE_ROW_166_Right_166,VDD,Metal1,1089.2065,677.4880,4.987343
PHY_EDGE_ROW_167_Left_439,VDD,Metal1,20.7130,678.8315,4.987591
PHY_EDGE_ROW_167_Right_167,VDD,Metal1,1089.2065,678.8315,4.987343
PHY_EDGE_ROW_168_Left_440,VDD,Metal1,20.7130,685.3280,4.987558
PHY_EDGE_ROW_168_Right_168,VDD,Metal1,1089.2065,685.3280,4.987320
PHY_EDGE_ROW_169_Left_441,VDD,Metal1,20.7130,686.6715,4.987558
PHY_EDGE_ROW_169_Right_169,VDD,Metal1,1089.2065,686.6715,4.987320
PHY_EDGE_ROW_16_Left_288,VDD,Metal1,20.7130,89.4880,4.994915
PHY_EDGE_ROW_16_Right_16,VDD,Metal1,1089.2065,89.4880,4.989889
PHY_EDGE_ROW_170_Left_442,VDD,Metal1,20.7130,693.1680,4.987526
PHY_EDGE_ROW_170_Right_170,VDD,Metal1,1089.2065,693.1680,4.987296
PHY_EDGE_ROW_171_Left_443,VDD,Metal1,20.7130,694.5115,4.987526
PHY_EDGE_ROW_171_Right_171,VDD,Metal1,1089.2065,694.5115,4.987296
PHY_EDGE_ROW_172_Left_444,VDD,Metal1,20.7130,701.0080,4.987489
PHY_EDGE_ROW_172_Right_172,VDD,Metal1,1089.2065,701.0080,4.987258
PHY_EDGE_ROW_173_Left_445,VDD,Metal1,20.7130,702.3515,4.987489
PHY_EDGE_ROW_173_Right_173,VDD,Metal1,1089.2065,702.3515,4.987258
PHY_EDGE_ROW_174_Left_446,VDD,Metal1,20.7130,708.8480,4.987457
PHY_EDGE_ROW_174_Right_174,VDD,Metal1,1089.2065,708.8480,4.987241
PHY_EDGE_ROW_175_Left_447,VDD,Metal1,20.7130,710.1915,4.987457
PHY_EDGE_ROW_175_Right_175,VDD,Metal1,1089.2065,710.1915,4.987241
PHY_EDGE_ROW_176_Left_448,VDD,Metal1,20.7130,716.6880,4.987422
PHY_EDGE_ROW_176_Right_176,VDD,Metal1,1089.2065,716.6880,4.987216
PHY_EDGE_ROW_177_Left_449,VDD,Metal1,20.7130,718.0315,4.987422
PHY_EDGE_ROW_177_Right_177,VDD,Metal1,1089.2065,718.0315,4.987216
PHY_EDGE_ROW_178_Left_450,VDD,Metal1,20.7130,724.5280,4.987370
PHY_EDGE_ROW_178_Right_178,VDD,Metal1,1089.2065,724.5280,4.987188
PHY_EDGE_ROW_179_Left_451,VDD,Metal1,20.7130,725.8715,4.987370
PHY_EDGE_ROW_179_Right_179,VDD,Metal1,1089.2065,725.8715,4.987188
PHY_EDGE_ROW_17_Left_289,VDD,Metal1,20.7130,90.8315,4.994915
PHY_EDGE_ROW_17_Right_17,VDD,Metal1,1089.2065,90.8315,4.989889
PHY_EDGE_ROW_180_Left_452,VDD,Metal1,20.7130,732.3680,4.987359
PHY_EDGE_ROW_180_Right_180,VDD,Metal1,1089.2065,732.3680,4.987171
PHY_EDGE_ROW_181_Left_453,VDD,Metal1,20.7130,733.7115,4.987359
PHY_EDGE_ROW_181_Right_181,VDD,Metal1,1089.2065,733.7115,4.987171
PHY_EDGE_ROW_182_Left_454,VDD,Metal1,20.7130,740.2080,4.987305
PHY_EDGE_ROW_182_Right_182,VDD,Metal1,1089.2065,740.2080,4.987140
PHY_EDGE_ROW_183_Left_455,VDD,Metal1,20.7130,741.5515,4.987305
PHY_EDGE_ROW_183_Right_183,VDD,Metal1,1089.2065,741.5515,4.987140
PHY_EDGE_ROW_184_Left_456,VDD,Metal1,20.7130,748.0480,4.987282
PHY_EDGE_ROW_184_Right_184,VDD,Metal1,1089.2065,748.0480,4.987114
PHY_EDGE_ROW_185_Left_457,VDD,Metal1,20.7130,749.3915,4.987282
PHY_EDGE_ROW_185_Right_185,VDD,Metal1,1089.2065,749.3915,4.987114
PHY_EDGE_ROW_186_Left_458,VDD,Metal1,20.7130,755.8880,4.987248
PHY_EDGE_ROW_186_Right_186,VDD,Metal1,1089.2065,755.8880,4.987090
PHY_EDGE_ROW_187_Left_459,VDD,Metal1,20.7130,757.2315,4.987248
PHY_EDGE_ROW_187_Right_187,VDD,Metal1,1089.2065,757.2315,4.987090
PHY_EDGE_ROW_188_Left_460,VDD,Metal1,20.7130,763.7280,4.987208
PHY_EDGE_ROW_188_Right_188,VDD,Metal1,1089.2065,763.7280,4.987065
PHY_EDGE_ROW_189_Left_461,VDD,Metal1,20.7130,765.0715,4.987208
PHY_EDGE_ROW_189_Right_189,VDD,Metal1,1089.2065,765.0715,4.987065
PHY_EDGE_ROW_18_Left_290,VDD,Metal1,20.7130,97.3280,4.995176
PHY_EDGE_ROW_18_Right_18,VDD,Metal1,1089.2065,97.3280,4.989858
PHY_EDGE_ROW_190_Left_462,VDD,Metal1,20.7130,771.5680,4.987186
PHY_EDGE_ROW_190_Right_190,VDD,Metal1,1089.2065,771.5680,4.987051
PHY_EDGE_ROW_191_Left_463,VDD,Metal1,20.7130,772.9115,4.987186
PHY_EDGE_ROW_191_Right_191,VDD,Metal1,1089.2065,772.9115,4.987051
PHY_EDGE_ROW_192_Left_464,VDD,Metal1,20.7130,779.4080,4.987161
PHY_EDGE_ROW_192_Right_192,VDD,Metal1,1089.2065,779.4080,4.987021
PHY_EDGE_ROW_193_Left_465,VDD,Metal1,20.7130,780.7515,4.987161
PHY_EDGE_ROW_193_Right_193,VDD,Metal1,1089.2065,780.7515,4.987021
PHY_EDGE_ROW_194_Left_466,VDD,Metal1,20.7130,787.2480,4.987135
PHY_EDGE_ROW_194_Right_194,VDD,Metal1,1089.2065,787.2480,4.986999
PHY_EDGE_ROW_195_Left_467,VDD,Metal1,20.7130,788.5915,4.987135
PHY_EDGE_ROW_195_Right_195,VDD,Metal1,1089.2065,788.5915,4.986999
PHY_EDGE_ROW_196_Left_468,VDD,Metal1,20.7130,795.0880,4.987096
PHY_EDGE_ROW_196_Right_196,VDD,Metal1,1089.2065,795.0880,4.986968
PHY_EDGE_ROW_197_Left_469,VDD,Metal1,20.7130,796.4315,4.987096
PHY_EDGE_ROW_197_Right_197,VDD,Metal1,1089.2065,796.4315,4.986968
PHY_EDGE_ROW_198_Left_470,VDD,Metal1,20.7130,802.9280,4.987082
PHY_EDGE_ROW_198_Right_198,VDD,Metal1,1089.2065,802.9280,4.986949
PHY_EDGE_ROW_199_Left_471,VDD,Metal1,20.7130,804.2715,4.987082
PHY_EDGE_ROW_199_Right_199,VDD,Metal1,1089.2065,804.2715,4.986949
PHY_EDGE_ROW_19_Left_291,VDD,Metal1,20.7130,98.6715,4.995176
PHY_EDGE_ROW_19_Right_19,VDD,Metal1,1089.2065,98.6715,4.989858
PHY_EDGE_ROW_1_Left_273,VDD,Metal1,20.7130,28.1115,4.994486
PHY_EDGE_ROW_1_Right_1,VDD,Metal1,1089.2065,28.1115,4.990022
PHY_EDGE_ROW_200_Left_472,VDD,Metal1,20.7130,810.7680,4.987066
PHY_EDGE_ROW_200_Right_200,VDD,Metal1,1089.2065,810.7680,4.986938
PHY_EDGE_ROW_201_Left_473,VDD,Metal1,20.7130,812.1115,4.987066
PHY_EDGE_ROW_201_Right_201,VDD,Metal1,1089.2065,812.1115,4.986938
PHY_EDGE_ROW_202_Left_474,VDD,Metal1,20.7130,818.6080,4.987041
PHY_EDGE_ROW_202_Right_202,VDD,Metal1,1089.2065,818.6080,4.986920
PHY_EDGE_ROW_203_Left_475,VDD,Metal1,20.7130,819.9515,4.987041
PHY_EDGE_ROW_203_Right_203,VDD,Metal1,1089.2065,819.9515,4.986920
PHY_EDGE_ROW_204_Left_476,VDD,Metal1,20.7130,826.4480,4.987008
PHY_EDGE_ROW_204_Right_204,VDD,Metal1,1089.2065,826.4480,4.986903
PHY_EDGE_ROW_205_Left_477,VDD,Metal1,20.7130,827.7915,4.987008
PHY_EDGE_ROW_205_Right_205,VDD,Metal1,1089.2065,827.7915,4.986903
PHY_EDGE_ROW_206_Left_478,VDD,Metal1,20.7130,834.2880,4.986993
PHY_EDGE_ROW_206_Right_206,VDD,Metal1,1089.2065,834.2880,4.986890
PHY_EDGE_ROW_207_Left_479,VDD,Metal1,20.7130,835.6315,4.986993
PHY_EDGE_ROW_207_Right_207,VDD,Metal1,1089.2065,835.6315,4.986890
PHY_EDGE_ROW_208_Left_480,VDD,Metal1,20.7130,842.1280,4.986986
PHY_EDGE_ROW_208_Right_208,VDD,Metal1,1089.2065,842.1280,4.986871
PHY_EDGE_ROW_209_Left_481,VDD,Metal1,20.7130,843.4715,4.986986
PHY_EDGE_ROW_209_Right_209,VDD,Metal1,1089.2065,843.4715,4.986871
PHY_EDGE_ROW_20_Left_292,VDD,Metal1,20.7130,105.1680,4.995394
PHY_EDGE_ROW_20_Right_20,VDD,Metal1,1089.2065,105.1680,4.989841
PHY_EDGE_ROW_210_Left_482,VDD,Metal1,20.7130,849.9680,4.986967
PHY_EDGE_ROW_210_Right_210,VDD,Metal1,1089.2065,849.9680,4.986864
PHY_EDGE_ROW_211_Left_483,VDD,Metal1,20.7130,851.3115,4.986967
PHY_EDGE_ROW_211_Right_211,VDD,Metal1,1089.2065,851.3115,4.986864
PHY_EDGE_ROW_212_Left_484,VDD,Metal1,20.7130,857.8080,4.986945
PHY_EDGE_ROW_212_Right_212,VDD,Metal1,1089.2065,857.8080,4.986846
PHY_EDGE_ROW_213_Left_485,VDD,Metal1,20.7130,859.1515,4.986945
PHY_EDGE_ROW_213_Right_213,VDD,Metal1,1089.2065,859.1515,4.986846
PHY_EDGE_ROW_214_Left_486,VDD,Metal1,20.7130,865.6480,4.986932
PHY_EDGE_ROW_214_Right_214,VDD,Metal1,1089.2065,865.6480,4.986833
PHY_EDGE_ROW_215_Left_487,VDD,Metal1,20.7130,866.9915,4.986932
PHY_EDGE_ROW_215_Right_215,VDD,Metal1,1089.2065,866.9915,4.986833
PHY_EDGE_ROW_216_Left_488,VDD,Metal1,20.7130,873.4880,4.986913
PHY_EDGE_ROW_216_Right_216,VDD,Metal1,1089.2065,873.4880,4.986816
PHY_EDGE_ROW_217_Left_489,VDD,Metal1,20.7130,874.8315,4.986913
PHY_EDGE_ROW_217_Right_217,VDD,Metal1,1089.2065,874.8315,4.986816
PHY_EDGE_ROW_218_Left_490,VDD,Metal1,20.7130,881.3280,4.986900
PHY_EDGE_ROW_218_Right_218,VDD,Metal1,1089.2065,881.3280,4.986802
PHY_EDGE_ROW_219_Left_491,VDD,Metal1,20.7130,882.6715,4.986900
PHY_EDGE_ROW_219_Right_219,VDD,Metal1,1089.2065,882.6715,4.986802
PHY_EDGE_ROW_21_Left_293,VDD,Metal1,20.7130,106.5115,4.995394
PHY_EDGE_ROW_21_Right_21,VDD,Metal1,1089.2065,106.5115,4.989841
PHY_EDGE_ROW_220_Left_492,VDD,Metal1,20.7130,889.1680,4.986883
PHY_EDGE_ROW_220_Right_220,VDD,Metal1,1089.2065,889.1680,4.986793
PHY_EDGE_ROW_221_Left_493,VDD,Metal1,20.7130,890.5115,4.986883
PHY_EDGE_ROW_221_Right_221,VDD,Metal1,1089.2065,890.5115,4.986793
PHY_EDGE_ROW_222_Left_494,VDD,Metal1,20.7130,897.0080,4.986867
